name,address,LHIN,home_type,short_stay,residents_council,family_council,accreditation,postal_code,first_inspection_date,total_inspections,5y_inspections,2y_inspections,total_complaints,5y_complaints,2y_complaints,total_critical,5y_critical,2y_critical,total_withOrders,5y_withOrders,2y_withOrders,cleaned_name,outbreak,number_beds,CSDname,CSDuid,latitude,longitude,Report_Data_Extracted,Beds,Total_LTC_Resident_Deaths,outbreak_status,Total_LTC_Resident_Cases,Total_LTC_HCW_Cases
THE VILLAGE OF TAUNTON MILLS,3800 Brock Street North,Central East,For-Profit,No,Yes,Yes,Yes, L1R3A5,2010-08-23,39,24,15,13,8,7,17,8,5,5,5,2,the village of taunton mills,1,120,Whitby,3518009,43.91312705,-78.95825897,2020-05-28,120,0,inactive,,
THE VILLAGE OF TAUNTON MILLS,3800 Brock Street North,Central East,For-Profit,No,Yes,Yes,Yes, L1R3A5,2010-08-23,39,24,15,13,8,7,17,8,5,5,5,2,the village of taunton mills,1,120,Whitby,3518009,43.91312705,-78.95825897,2020-05-14,120,0,active,0,<5
THE VILLAGE OF WENTWORTH HEIGHTS,1620 Upper Wentworth Street,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,Yes,Yes, L9B2W3,2010-09-11,26,11,6,9,3,3,6,3,2,8,3,,the village of wentworth heights,1,120,Hamilton,3525005,43.19832568,-79.8734372,2020-05-22,120,0,inactive,,
THE VILLAGE OF WENTWORTH HEIGHTS,1620 Upper Wentworth Street,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,Yes,Yes, L9B2W3,2010-09-11,26,11,6,9,3,3,6,3,2,8,3,,the village of wentworth heights,1,120,Hamilton,3525005,43.19832568,-79.8734372,2020-05-12,120,0,active,0,<5
THE VILLAGE OF WINSTON PARK,695 Block Line Road,Waterloo Wellington,For-Profit,No,Yes,No,Yes, N2E3K1,2011-05-18,37,15,7,10,5,2,19,6,4,2,1,,the village of winston park,1,95,Kitchener,3530013,43.41122949,-80.49867572,2020-05-24,95,0,inactive,,
THE VILLAGE OF WINSTON PARK,695 Block Line Road,Waterloo Wellington,For-Profit,No,Yes,No,Yes, N2E3K1,2011-05-18,37,15,7,10,5,2,19,6,4,2,1,,the village of winston park,1,95,Kitchener,3530013,43.41122949,-80.49867572,2020-05-12,95,0,active,<5,0
THE WEXFORD,1860 Lawrence Avenue East,Central East,Non-Profit,No,Yes,Yes,Yes, M1R5B1,2010-09-21,57,30,16,23,10,7,23,14,6,14,7,3,the wexford,1,166,Toronto,3520005,43.7439777,-79.30345907,2020-05-09,166,0,inactive,,
THE WEXFORD,1860 Lawrence Avenue East,Central East,Non-Profit,No,Yes,Yes,Yes, M1R5B1,2010-09-21,57,30,16,23,10,7,23,14,6,14,7,3,the wexford,1,166,Toronto,3520005,43.7439777,-79.30345907,2020-04-26,166,0,active,<5,0
THE WOODLANDS OF SUNSET,920 Pelham Street,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,No,Yes,Yes,Yes, L3C1Y5,2011-09-22,21,12,6,4,3,1,9,5,4,4,2,,the woodlands of sunset,1,121,Pelham,3526028,43.01741988,-79.2853459,2020-05-04,121,0,inactive,,
THE WOODLANDS OF SUNSET,920 Pelham Street,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,No,Yes,Yes,Yes, L3C1Y5,2011-09-22,21,12,6,4,3,1,9,5,4,4,2,,the woodlands of sunset,1,121,Pelham,3526028,43.01741988,-79.2853459,2020-04-24,121,0,active,<5,0
THOMPSON HOUSE,1 Overland Drive,Central,Non-Profit,No,Yes,Yes,No, M3C2C3,2011-10-05,16,12,7,6,2,2,4,4,4,6,4,3,thompson house,1,136,Toronto,3520005,43.7324901,-79.34677178,2020-06-01,136,0,inactive,,
THOMPSON HOUSE,1 Overland Drive,Central,Non-Profit,No,Yes,Yes,No, M3C2C3,2011-10-05,16,12,7,6,2,2,4,4,4,6,4,3,thompson house,1,136,Toronto,3520005,43.7324901,-79.34677178,2020-05-15,136,0,active,0,<5
THORNTONVIEW,186 Thornton Road South,Central East,For-Profit,No,Yes,Yes,Yes, L1J5Y2,2010-08-18,42,21,13,20,13,10,13,4,3,7,2,1,thorntonview,1,154,Oshawa,3518013,43.8859505,-78.8922213,2020-05-26,154,0,inactive,,
THORNTONVIEW,186 Thornton Road South,Central East,For-Profit,No,Yes,Yes,Yes, L1J5Y2,2010-08-18,42,21,13,20,13,10,13,4,3,7,2,1,thorntonview,1,154,Oshawa,3518013,43.8859505,-78.8922213,2020-05-13,154,0,active,<5,0
TONY STACEY CENTRE FOR VETERANS' CARE,59 Lawson Road,Central East,Non-Profit,Yes,Yes,No,No, M1C2J1,2011-06-27,19,11,7,7,3,2,4,4,4,8,5,2,tony stacey centre for veterans' care,1,100,Toronto,3520005,43.78323942,-79.16339403,2020-05-19,100,0,inactive,,
TONY STACEY CENTRE FOR VETERANS' CARE,59 Lawson Road,Central East,Non-Profit,Yes,Yes,No,No, M1C2J1,2011-06-27,19,11,7,7,3,2,4,4,4,8,5,2,tony stacey centre for veterans' care,1,100,Toronto,3520005,43.78323942,-79.16339403,2020-05-01,100,0,active,<5,0
TRILLIUM COURT,550 Philip Place,South West,For-Profit,No,Yes,Yes,Yes, N2Z3A6,2011-04-06,25,12,6,8,2,1,8,4,2,4,2,2,trillium court,1,40,Kincardine,3541024,44.18149597,-81.62055194,2020-07-30,40,0,active,0,0
TRINITY VILLAGE CARE CENTRE,2727 Kingsway Drive,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N2C1A7,2011-02-22,56,23,9,24,12,4,22,5,3,6,5,2,trinity village care centre,1,150,Kitchener,3530013,43.4298142,-80.4417755,2020-06-02,150,18,inactive,,
TRINITY VILLAGE CARE CENTRE,2727 Kingsway Drive,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N2C1A7,2011-02-22,56,23,9,24,12,4,22,5,3,6,5,2,trinity village care centre,1,150,Kitchener,3530013,43.4298142,-80.4417755,2020-04-24,150,<5,active,26,25
TRUE DAVIDSON ACRES,200 Dawes Road,Toronto Central,Municipal,Yes,Yes,Yes,Yes, M4C5M8,2011-09-07,25,15,10,14,6,4,6,5,5,2,2,2,true davidson acres,1,187,Toronto,3520005,43.6960602,-79.29840606,2020-07-07,187,<5,inactive,,
TRUE DAVIDSON ACRES,200 Dawes Road,Toronto Central,Municipal,Yes,Yes,Yes,Yes, M4C5M8,2011-09-07,25,15,10,14,6,4,6,5,5,2,2,2,true davidson acres,1,187,Toronto,3520005,43.6960602,-79.29840606,2020-06-12,187,0,active,<5,<5
TUFFORD NURSING HOME,312 Queenston Street,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,No,Yes, L2P2X4,2010-08-10,15,5,2,6,1,1,2,1,1,3,1,,tufford nursing home,1,64,St. Catharines,3526053,43.15938461,-79.21839749,2020-05-28,64,0,inactive,,
TUFFORD NURSING HOME,312 Queenston Street,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,No,Yes, L2P2X4,2010-08-10,15,5,2,6,1,1,2,1,1,3,1,,tufford nursing home,1,64,St. Catharines,3526053,43.15938461,-79.21839749,2020-05-19,64,0,active,0,0
TULLAMORE CARE COMMUNITY,133 Kennedy Road South,Central West,For-Profit,Yes,Yes,Yes,Yes, L6W3G3,2010-10-13,54,29,18,28,13,8,16,8,6,14,7,3,tullamore care community,1,159,Brampton,3521010,43.68480267,-79.7360306,2020-06-21,159,0,inactive,,
TULLAMORE CARE COMMUNITY,133 Kennedy Road South,Central West,For-Profit,Yes,Yes,Yes,Yes, L6W3G3,2010-10-13,54,29,18,28,13,8,16,8,6,14,7,3,tullamore care community,1,159,Brampton,3521010,43.68480267,-79.7360306,2020-06-07,159,0,active,0,<5
TWIN OAKS OF MARYHILL,1360 Maryhill Road,Waterloo Wellington,For-Profit,No,Yes,No,No, N0B2B0,2010-11-09,18,12,5,8,5,3,3,2,1,2,2,,twin oaks of maryhill,1,31,Woolwich,3530035,43.53642702,-80.39357269,2020-05-20,31,0,inactive,,
TWIN OAKS OF MARYHILL,1360 Maryhill Road,Waterloo Wellington,For-Profit,No,Yes,No,No, N0B2B0,2010-11-09,18,12,5,8,5,3,3,2,1,2,2,,twin oaks of maryhill,1,31,Woolwich,3530035,43.53642702,-80.39357269,2020-05-06,31,0,active,0,<5
UKRAINIAN CANADIAN CARE CENTRE,60 Richview Road,Central,Non-Profit,No,Yes,Yes,Yes, M9A5E4,2010-09-03,17,12,9,7,3,3,5,4,4,3,3,1,ukrainian canadian care centre,1,152,Toronto,3520005,43.68434358,-79.51869943,2020-07-15,152,10,inactive,,
UKRAINIAN CANADIAN CARE CENTRE,60 Richview Road,Central,Non-Profit,No,Yes,Yes,Yes, M9A5E4,2010-09-03,17,12,9,7,3,3,5,4,4,3,3,1,ukrainian canadian care centre,1,152,Toronto,3520005,43.68434358,-79.51869943,2020-04-24,152,<5,active,25,<5
UNION VILLA,4300 Highway #7,Central,Non-Profit,No,Yes,Yes,Yes, L3R1L8,2010-08-31,38,20,16,13,6,5,13,9,9,11,5,5,union villa,1,160,Markham,3519036,43.86143002,-79.31443048,2020-05-26,160,0,inactive,,
UNION VILLA,4300 Highway #7,Central,Non-Profit,No,Yes,Yes,Yes, L3R1L8,2010-08-31,38,20,16,13,6,5,13,9,9,11,5,5,union villa,1,160,Markham,3519036,43.86143002,-79.31443048,2020-05-07,160,0,active,0,<5
UNITED MENNONITE HOME,4024 Twenty-Third Street,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,No, L0R2C0,2010-11-22,28,17,9,13,6,5,10,7,4,4,3,1,united mennonite home,0,128,Lincoln,3526057,43.1576075,-79.38808084,2020-06-20,128,0,active,0,<5
VALLEYVIEW RESIDENCE,541 Finch Avenue West,Central,Non-Profit,No,Yes,No,No, M2R3Y3,2011-01-25,57,23,15,28,11,7,16,5,4,10,5,3,valleyview residence,1,174,Toronto,3520005,43.7708832,-79.44630321,2020-05-16,174,<5,inactive,,
VALLEYVIEW RESIDENCE,541 Finch Avenue West,Central,Non-Profit,No,Yes,No,No, M2R3Y3,2011-01-25,57,23,15,28,11,7,16,5,4,10,5,3,valleyview residence,1,174,Toronto,3520005,43.7708832,-79.44630321,2020-04-24,174,<5,active,6,7
VERMONT SQUARE,914 Bathurst Street,Toronto Central,For-Profit,Yes,Yes,Yes,Yes, M5R3G5,2012-02-01,21,15,12,6,5,4,8,5,5,3,3,3,vermont square,1,130,Toronto,3520005,43.66830209,-79.41276169,2020-06-09,130,0,inactive,,
VERMONT SQUARE,914 Bathurst Street,Toronto Central,For-Profit,Yes,Yes,Yes,Yes, M5R3G5,2012-02-01,21,15,12,6,5,4,8,5,5,3,3,3,vermont square,1,130,Toronto,3520005,43.66830209,-79.41276169,2020-05-02,130,0,active,<5,0
VILLA COLOMBO HOMES FOR THE AGED,40 Playfair Avenue,Central,Non-Profit,Yes,Yes,Yes,Yes, M6B2P9,2010-11-15,58,37,18,22,13,8,25,15,9,13,11,3,villa colombo homes for the aged,1,391,Toronto,3520005,43.71064079,-79.45648501,2020-04-24,391,0,active,0,<5
VILLA COLOMBO SENIORS CENTRE (VAUGHAN),"10443 Highway 27, Kleinburg",Central,Non-Profit,No,Yes,Yes,Yes, L0J1C0,2010-11-30,47,42,31,28,26,20,11,10,8,12,12,9,villa colombo seniors centre (vaughan),1,160,Vaughan,,43.839618,-79.631803,2020-06-08,160,21,inactive,,
VILLA COLOMBO SENIORS CENTRE (VAUGHAN),"10443 Highway 27, Kleinburg",Central,Non-Profit,No,Yes,Yes,Yes, L0J1C0,2010-11-30,47,42,31,28,26,20,11,10,8,12,12,9,villa colombo seniors centre (vaughan),1,160,Vaughan,,43.839618,79.631803,2020-04-24,160,<5,active,15,7
VILLA FORUM,175 Forum Drive,Mississauga Halton,Non-Profit,No,Yes,Yes,Yes, L4Z4E5,2010-10-22,41,16,10,18,8,6,10,4,3,4,4,4,villa forum,1,160,Mississauga,3521005,43.61180807,-79.65152977,2020-05-23,160,10,inactive,,
VILLA FORUM,175 Forum Drive,Mississauga Halton,Non-Profit,No,Yes,Yes,Yes, L4Z4E5,2010-10-22,41,16,10,18,8,6,10,4,3,4,4,4,villa forum,1,160,Mississauga,3521005,43.61180807,-79.65152977,2020-04-24,160,7,active,34,13
VILLA LEONARDO GAMBIN,40 Friuli Court,Central,Non-Profit,Yes,Yes,Yes,Yes, L4L9T3,2011-06-09,36,15,9,15,4,3,11,6,5,8,2,1,villa leonardo gambin,1,168,Vaughan,3519028,43.7661994,-79.57417395,2020-06-24,168,12,inactive,,
VILLA LEONARDO GAMBIN,40 Friuli Court,Central,Non-Profit,Yes,Yes,Yes,Yes, L4L9T3,2011-06-09,36,15,9,15,4,3,11,6,5,8,2,1,villa leonardo gambin,1,168,Vaughan,3519028,43.7661994,-79.57417395,2020-04-24,168,5,active,33,7
VILLA MARCONI,1026 Baseline Road,Champlain,Non-Profit,No,Yes,Yes,Yes, K2C0A6,2011-05-05,54,41,22,26,17,11,16,13,7,8,8,5,villa marconi,1,128,Ottawa,3506008,45.36599844,-75.72703304,2020-04-26,128,0,inactive,,
VILLA MARCONI,1026 Baseline Road,Champlain,Non-Profit,No,Yes,Yes,Yes, K2C0A6,2011-05-05,54,41,22,26,17,11,16,13,7,8,8,5,villa marconi,1,128,Ottawa,3506008,45.36599844,-75.72703304,2020-04-24,128,0,active,0,<5
VISION NURSING HOME,229 Wellington Street,Erie St. Clair,Non-Profit,Yes,Yes,Yes,Yes, N7T1G9,2010-06-09,41,15,8,6,2,,27,8,6,3,1,1,vision nursing home,1,146,Sarnia,3538030,42.96819132,-82.40364827,2020-06-22,146,10,inactive,,
VISION NURSING HOME,229 Wellington Street,Erie St. Clair,Non-Profit,Yes,Yes,Yes,Yes, N7T1G9,2010-06-09,41,15,8,6,2,,27,8,6,3,1,1,vision nursing home,1,146,Sarnia,3538030,42.96819132,-82.40364827,2020-04-24,146,0,active,0,<5
WATERS EDGE CARE COMMUNITY,401 William Street,North East,For-Profit,No,Yes,Yes,Yes, P1A1X5,2011-10-17,43,30,14,16,10,5,18,12,7,5,5,2,waters edge care community,1,148,North Bay,3548044,46.27873103,-79.44783366,2020-07-17,148,0,inactive,,
WATERS EDGE CARE COMMUNITY,401 William Street,North East,For-Profit,No,Yes,Yes,Yes, P1A1X5,2011-10-17,43,30,14,16,10,5,18,12,7,5,5,2,waters edge care community,1,148,North Bay,3548044,46.27873103,-79.44783366,2020-05-28,148,0,active,<5,0
WELLESLEY CENTRAL PLACE,160 Wellesley Street East,Toronto Central,Non-Profit,Yes,Yes,Yes,Yes, M4Y1J2,2011-08-11,36,24,10,18,11,3,13,9,6,5,4,2,wellesley central place,1,150,Toronto,3520005,43.66687279,-79.37566588,2020-06-16,150,18,inactive,,
WELLESLEY CENTRAL PLACE,160 Wellesley Street East,Toronto Central,Non-Profit,Yes,Yes,Yes,Yes, M4Y1J2,2011-08-11,36,24,10,18,11,3,13,9,6,5,4,2,wellesley central place,1,150,Toronto,3520005,43.66687279,-79.37566588,2020-04-24,150,10,active,28,18
WELLINGTON TERRACE LONG-TERM CARE HOME,474 Wellington Road 18,Waterloo Wellington,Municipal,No,Yes,Yes,No, N1M0A1,2010-09-08,18,7,4,3,,,9,4,4,1,,,wellington terrace long-term care home,1,176,Centre Wellington,3523025,43.696534,-80.400755,2020-04-24,176,0,inactive,,
WENTWORTH LODGE,41 South Street West,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,No,Yes,Yes,Yes, L9H4C4,2011-04-06,25,20,14,8,8,5,9,6,6,4,4,4,wentworth lodge,1,160,Hamilton,3525005,43.25983089,-79.94970123,2020-04-24,160,0,inactive,,
WENTWORTH LODGE,41 South Street West,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,No,Yes,Yes,Yes, L9H4C4,2011-04-06,25,20,14,8,8,5,9,6,6,4,4,4,wentworth lodge,1,160,Hamilton,3525005,43.25983089,-79.94970123,2020-05-06,160,0,active,<5,0
WESBURN MANOR,400 The West Mall,Mississauga Halton,Municipal,Yes,Yes,Yes,Yes, M9C5S1,2011-05-13,66,24,10,46,14,5,10,6,4,13,3,1,wesburn manor,1,192,Toronto,3520005,43.64388927,-79.56745924,2020-05-29,192,<5,inactive,,
WESBURN MANOR,400 The West Mall,Mississauga Halton,Municipal,Yes,Yes,Yes,Yes, M9C5S1,2011-05-13,66,24,10,46,14,5,10,6,4,13,3,1,wesburn manor,1,192,Toronto,3520005,43.64388927,-79.56745924,2020-04-24,192,0,active,<5,0
WEST OAK VILLAGE,2370 Third Line,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L6M4E2,2010-10-07,34,16,12,14,7,6,10,4,4,5,2,1,west oak village,1,133,Oakville,3524001,43.44708343,-79.75633228,2020-05-31,133,0,inactive,,
WEST OAK VILLAGE,2370 Third Line,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L6M4E2,2010-10-07,34,16,12,14,7,6,10,4,4,5,2,1,west oak village,1,133,Oakville,3524001,43.44708343,-79.75633228,2020-05-16,133,0,active,0,<5
WEST PARK HEALTH CENTRE,103 Pelham Road,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,Yes,Yes,Yes,Yes, L2S1S9,2010-07-21,52,26,14,23,8,6,8,7,6,20,9,4,west park health centre,1,101,St. Catharines,3526053,43.140947,-79.2508643,2020-06-01,101,<5,inactive,,
WEST PARK HEALTH CENTRE,103 Pelham Road,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,Yes,Yes,Yes,Yes, L2S1S9,2010-07-21,52,26,14,23,8,6,8,7,6,20,9,4,west park health centre,1,101,St. Catharines,3526053,43.140947,-79.2508643,2020-05-18,101,<5,active,<5,0
WEST PARK LONG TERM CARE CENTRE,82 Buttonwood Avenue,Toronto Central,Non-Profit,Yes,Yes,Yes,Yes, M6M2J5,2010-10-13,63,30,13,40,17,6,13,7,5,13,6,4,west park long term care centre,1,200,Toronto,3520005,43.68933979,-79.50788773,2020-05-29,200,26,inactive,,
WEST PARK LONG TERM CARE CENTRE,82 Buttonwood Avenue,Toronto Central,Non-Profit,Yes,Yes,Yes,Yes, M6M2J5,2010-10-13,63,30,13,40,17,6,13,7,5,13,6,4,west park long term care centre,1,200,Toronto,3520005,43.68933979,-79.50788773,2020-04-24,200,12,active,35,29
WESTMOUNT GARDENS LONG TERM CARE HOME,590 Longworth Road,South West,For-Profit,No,Yes,Yes,Yes, N6K4X9,2010-07-05,90,29,14,38,8,4,42,14,7,7,6,2,westmount gardens long term care home,1,160,London,3539036,42.95042607,-81.30566973,2020-07-03,160,0,inactive,,
WESTMOUNT GARDENS LONG TERM CARE HOME,590 Longworth Road,South West,For-Profit,No,Yes,Yes,Yes, N6K4X9,2010-07-05,90,29,14,38,8,4,42,14,7,7,6,2,westmount gardens long term care home,1,160,London,3539036,42.95042607,-81.30566973,2020-06-19,160,0,active,0,<5
WESTON TERRACE CARE COMMUNITY,2005 Lawrence Avenue West,Central,For-Profit,No,Yes,Yes,Yes, M9N3V4,2010-08-24,40,25,15,21,12,7,12,9,6,10,8,6,weston terrace care community,1,224,Toronto,3520005,43.70123959,-79.51015143,2020-07-14,224,34,inactive,,
WESTON TERRACE CARE COMMUNITY,2005 Lawrence Avenue West,Central,For-Profit,No,Yes,Yes,Yes, M9N3V4,2010-08-24,40,25,15,21,12,7,12,9,6,10,8,6,weston terrace care community,1,224,Toronto,3520005,43.70123959,-79.51015143,2020-04-24,224,<5,active,8,7
WESTSIDE,1145 Albion Road,Central West,For-Profit,Yes,Yes,Yes,Yes, M9V4J7,2010-09-13,52,19,12,30,9,7,15,5,4,11,8,5,westside,1,242,Toronto,3520005,43.73728579,-79.56777145,2020-04-24,242,<5,inactive,,
WESTSIDE,1145 Albion Road,Central West,For-Profit,Yes,Yes,Yes,Yes, M9V4J7,2010-09-13,52,19,12,30,9,7,15,5,4,11,8,5,westside,1,242,Toronto,3520005,43.73728579,-79.56777145,2020-05-15,242,<5,active,<5,0
WIKWEMIKONG NURSING HOME,2281 Wikwemikong Way P.O. Box 114,North East,Non-Profit,Yes,Yes,No,Yes, P0P2J0,2010-07-27,54,24,12,12,5,2,16,8,4,20,11,4,wikwemikong nursing home,1,59,Wikwemikong Unceded,3551043,45.80266553,-81.72321194,2020-05-19,59,0,inactive,,
WIKWEMIKONG NURSING HOME,2281 Wikwemikong Way P.O. Box 114,North East,Non-Profit,Yes,Yes,No,Yes, P0P2J0,2010-07-27,54,24,12,12,5,2,16,8,4,20,11,4,wikwemikong nursing home,1,59,Wikwemikong Unceded,3551043,45.80266553,-81.72321194,2020-05-09,59,0,active,<5,0
WINBOURNE PARK,1020 Westney Road North,Central East,For-Profit,Yes,Yes,Yes,Yes, L1T4K6,2010-08-24,44,26,8,21,10,5,15,10,2,3,2,,winbourne park,1,110,Ajax,3518005,43.87711914,-79.0444691,2020-05-02,110,0,inactive,,
WINBOURNE PARK,1020 Westney Road North,Central East,For-Profit,Yes,Yes,Yes,Yes, L1T4K6,2010-08-24,44,26,8,21,10,5,15,10,2,3,2,,winbourne park,1,110,Ajax,3518005,43.87711914,-79.0444691,2020-04-24,110,0,active,0,<5
WOODBRIDGE VISTA CARE COMMUNITY,5400 Steeles Avenue West,Central West,For-Profit,No,Yes,Yes,Yes, L4L9S1,2010-11-17,61,28,20,33,14,11,22,11,8,13,11,8,woodbridge vista care community,1,224,Vaughan,3519028,43.75961009,-79.59777826,2020-07-16,224,31,inactive,,
WOODBRIDGE VISTA CARE COMMUNITY,5400 Steeles Avenue West,Central West,For-Profit,No,Yes,Yes,Yes, L4L9S1,2010-11-17,61,28,20,33,14,11,22,11,8,13,11,8,woodbridge vista care community,1,224,Vaughan,3519028,43.75961009,-79.59777826,2020-05-09,224,0,active,<5,<5
WOODHALL PARK CARE COMMUNITY,10260 Kennedy Road North,Central West,For-Profit,No,Yes,Yes,Yes, L6Z4N7,2010-10-19,39,17,8,16,5,2,14,6,5,6,4,2,woodhall park care community,1,147,Brampton,3521010,43.72036028,-79.78370712,2020-06-30,147,0,inactive,,
WOODHALL PARK CARE COMMUNITY,10260 Kennedy Road North,Central West,For-Profit,No,Yes,Yes,Yes, L6Z4N7,2010-10-19,39,17,8,16,5,2,14,6,5,6,4,2,woodhall park care community,1,147,Brampton,3521010,43.72036028,-79.78370712,2020-06-12,147,0,active,<5,0
WOODLAND VILLA,30 Milles Roches Road R. R. #1,Champlain,For-Profit,No,Yes,Yes,Yes, K0C1P0,2011-06-15,45,23,7,19,8,3,12,6,2,8,5,,woodland villa,1,111,South Stormont,3501011,45.03376712,-74.88721694,2020-05-22,111,0,inactive,,
WOODLAND VILLA,30 Milles Roches Road R. R. #1,Champlain,For-Profit,No,Yes,Yes,Yes, K0C1P0,2011-06-15,45,23,7,19,8,3,12,6,2,8,5,,woodland villa,1,111,South Stormont,3501011,45.03376712,-74.88721694,2020-05-02,111,0,active,<5,0
WOODS PARK CARE CENTRE,110 Lillian Crescent,North Simcoe Muskoka,For-Profit,Yes,Yes,Yes,Yes, L4N5H7,2011-11-17,31,16,8,14,6,2,7,3,3,5,4,1,woods park care centre,1,123,Barrie,3543042,44.4026669,-79.71672256,2020-05-06,123,0,inactive,,
WOODS PARK CARE CENTRE,110 Lillian Crescent,North Simcoe Muskoka,For-Profit,Yes,Yes,Yes,Yes, L4N5H7,2011-11-17,31,16,8,14,6,2,7,3,3,5,4,1,woods park care centre,1,123,Barrie,3543042,44.4026669,-79.71672256,2020-04-24,123,0,active,0,<5
WYNDHAM MANOR LONG TERM CARE CENTRE,291 Reynolds Street,Mississauga Halton,Non-Profit,No,Yes,Yes,Yes, L6J3L5,2010-08-27,35,9,7,12,2,2,12,3,3,8,2,2,wyndham manor long term care centre,1,128,Oakville,3524001,43.45245024,-79.67269066,2020-06-01,128,0,inactive,,
WYNDHAM MANOR LONG TERM CARE CENTRE,291 Reynolds Street,Mississauga Halton,Non-Profit,No,Yes,Yes,Yes, L6J3L5,2010-08-27,35,9,7,12,2,2,12,3,3,8,2,2,wyndham manor long term care centre,1,128,Oakville,3524001,43.45245024,-79.67269066,2020-05-17,128,0,active,<5,<5
YEE HONG CENTRE - MARKHAM,2780 Bur Oak Avenue,Central,Non-Profit,Yes,Yes,Yes,Yes, L6B1C9,2011-11-16,13,9,4,2,1,1,4,3,2,1,1,,yee hong centre - markham,1,200,Markham,3519036,43.89427733,-79.23115846,2020-04-24,200,0,inactive,,
YEE HONG CENTRE - MISSISSAUGA,5510 Mavis Road,Mississauga Halton,Non-Profit,Yes,Yes,Yes,Yes, L5V2X5,2011-08-03,24,15,8,11,5,4,7,4,3,2,2,1,yee hong centre - mississauga,1,200,Mississauga,3521005,43.60476896,-79.68690548,2020-05-27,200,0,inactive,,
YEE HONG CENTRE - SCARBOROUGH FINCH,60 Scottfield Drive,Central East,Non-Profit,Yes,Yes,Yes,Yes, M1S5T7,2010-11-24,17,11,8,4,3,3,9,5,5,1,1,1,yee hong centre - scarborough finch,1,250,Toronto,3520005,43.80871682,-79.25466546,2020-05-19,250,0,inactive,,
YEE HONG CENTRE - SCARBOROUGH FINCH,60 Scottfield Drive,Central East,Non-Profit,Yes,Yes,Yes,Yes, M1S5T7,2010-11-24,17,11,8,4,3,3,9,5,5,1,1,1,yee hong centre - scarborough finch,1,250,Toronto,3520005,43.80871682,-79.25466546,2020-05-16,250,0,active,<5,<5
YEE HONG CENTRE - SCARBOROUGH MCNICOLL,2311 McNicoll Avenue,Central East,Non-Profit,Yes,Yes,Yes,Yes, M1V5L3,2010-11-26,15,8,3,5,3,1,3,1,,3,,,yee hong centre - scarborough mcnicoll,1,155,Toronto,3520005,43.81423242,-79.29021727,2020-05-06,155,0,inactive,,
YEE HONG CENTRE - SCARBOROUGH MCNICOLL,2311 McNicoll Avenue,Central East,Non-Profit,Yes,Yes,Yes,Yes, M1V5L3,2010-11-26,15,8,3,5,3,1,3,1,,3,,,yee hong centre - scarborough mcnicoll,1,155,Toronto,3520005,43.81423242,-79.29021727,2020-04-24,155,0,active,<5,<5
