outbreak,cleaned_name,name,address,city,postal_code,LHIN,home_type,number_beds,short_stay,residents_council,family_council,accreditation,antipsychotic_percent,pressure_ulcers_percent,falls_percent,restraints_percent,depression_percent,pain_percent,first_inspection_date,last_inspection_date,last_rqi_date,3y_inspections,2y_inspections,1y_inspections,3y_withOrders,2y_withOrders,1y_withOrders,cum_resident_deaths,max_resident_cases,max_hcw_cases,date_first_outbreak,date_max_cases,date_max_HCWcases,date_first_resolved,CSDname,CSDuid,latitude,longitude
1.0,lakeview manor,LAKEVIEW MANOR,133 Main Street P.O. Box 514,Beaverton, L0K1A0,Central East,Municipal,149.0,Yes,Yes,Yes,Yes,10.3,1.7,23.9,1.0,34.7,2.3,2010-07-14,2020-03-09,2017-08-31,7.0,5.0,4.0,0.0,0.0,0.0,0.0,,,,,,2020-04-24,Brock,3518039.0,44.42747763,-79.16356588
1.0,macassa lodge,MACASSA LODGE,701 Upper Sherman Avenue,Hamilton, L8V3M7,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,270.0,No,Yes,Yes,Yes,18.9,4.4,18.6,7.9,31.4,8.3,2010-09-22,2020-02-21,2017-11-29,11.0,9.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,2020-05-07,2020-05-07,2020-05-07,2020-05-09,Hamilton,3525005.0,43.22567639,-79.84867319
1.0,wentworth lodge,WENTWORTH LODGE,41 South Street West,Dundas, L9H4C4,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,160.0,No,Yes,Yes,Yes,22.7,5.2,18.7,4.4,29.9,16.7,2011-04-06,2020-09-01,2017-09-05,12.0,10.0,6.0,2.0,2.0,1.0,0.0,1.0,0.0,2020-05-06,2020-05-06,2020-05-06,2020-04-24,Hamilton,3525005.0,43.25983089,-79.94970123
1.0,carleton lodge,CARLETON LODGE,55 Lodge Road R. R. #2,Nepean, K2C3H1,Champlain,Municipal,161.0,No,Yes,Yes,Yes,16.9,2.5,14.7,7.2,23.1,4.2,2011-09-01,2020-02-25,2018-08-03,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-07-27,2020-07-27,2020-07-27,,Ottawa,3506008.0,45.26559733,-75.70705903
1.0,centre d'accueil champlain,CENTRE D'ACCUEIL CHAMPLAIN,275 Perrier Street,Vanier, K1L5C6,Champlain,Municipal,160.0,No,Yes,Yes,Yes,19.9,3.9,20.5,5.7,15.0,5.2,2010-09-09,2020-07-31,2018-06-21,62.0,42.0,20.0,16.0,10.0,4.0,0.0,0.0,1.0,2020-05-03,2020-05-03,2020-05-03,2020-05-14,Ottawa,3506008.0,45.44308406,-75.66040993
1.0,garry j. armstrong home,GARRY J. ARMSTRONG HOME,200 Island Lodge Road,Ottawa, K1N5M2,Champlain,Municipal,180.0,No,Yes,Yes,Yes,17.7,3.1,18.3,13.7,16.2,7.7,2011-09-22,2020-11-02,2018-12-14,35.0,21.0,12.0,6.0,2.0,2.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-11,Ottawa,3506008.0,45.43785466,-75.68321333
1.0,peter d. clark centre,PETER D. CLARK CENTRE,9 Meridian Place,Ottawa, K2G6P8,Champlain,Municipal,216.0,No,Yes,Yes,Yes,9.4,1.7,16.3,8.9,25.5,2.3,2011-10-12,2020-10-27,2019-01-15,44.0,32.0,13.0,4.0,3.0,2.0,8.0,18.0,16.0,2020-04-29,2020-05-26,2020-05-26,2020-07-07,Ottawa,3506008.0,45.34293864,-75.76125205
0.0,fairhaven,FAIRHAVEN,881 Dutton Road,Peterborough, K9H7S4,Central East,Municipal,256.0,Yes,Yes,Yes,Yes,24.3,2.8,18.9,14.5,43.3,1.0,2011-05-10,2020-07-09,2017-11-02,14.0,10.0,4.0,1.0,1.0,0.0,,,,,,,,Peterborough,3515014.0,44.32761635,-78.3181676
1.0,sunnyside home,SUNNYSIDE HOME,247 Franklin Street North,Kitchener, N2G4J3,Waterloo Wellington,Municipal,263.0,Yes,Yes,Yes,Yes,19.6,3.6,21.2,10.2,29.9,2.4,2010-09-14,2020-11-16,2017-11-30,17.0,12.0,7.0,4.0,2.0,2.0,0.0,1.0,1.0,2020-05-23,2020-06-22,2020-05-23,2020-06-04,Kitchener,3530013.0,43.440994,-80.4451854
0.0,huron lodge long term care home,HURON LODGE LONG TERM CARE HOME,1881 Cabana Road West,Windsor, N9G1C7,Erie St. Clair,Municipal,224.0,Yes,Yes,No,Yes,35.9,2.1,12.7,3.3,25.5,2.7,2010-11-03,2020-11-13,2018-06-19,10.0,8.0,4.0,0.0,0.0,0.0,,,,,,,,Windsor,3537039.0,42.25323436,-83.0236891
0.0,york region maple health centre,YORK REGION MAPLE HEALTH CENTRE,10424 Keele Street,Maple, L6A2L1,Central,Municipal,100.0,Yes,Yes,Yes,Yes,17.1,2.7,19.9,0.0,22.7,5.0,2010-10-26,2020-03-09,2018-09-27,11.0,8.0,6.0,4.0,3.0,1.0,,,,,,,,Vaughan,3519028.0,43.86500652,-79.51564435
0.0,york region newmarket health centre,YORK REGION NEWMARKET HEALTH CENTRE,194 Eagle Street,Newmarket, L3Y1J6,Central,Municipal,132.0,Yes,Yes,Yes,Yes,18.0,1.7,20.9,0.4,17.4,6.2,2010-11-19,2020-09-29,2017-10-12,10.0,7.0,6.0,3.0,1.0,0.0,,,,,,,,Newmarket,3519048.0,44.04550395,-79.46877495
1.0,st. joseph's continuing care centre,ST. JOSEPH'S CONTINUING CARE CENTRE,14 York Street,Cornwall, K6J5T2,Champlain,Non-Profit,150.0,No,Yes,Yes,Yes,17.8,1.5,8.5,14.9,34.4,2.5,2010-09-13,2020-02-27,2018-10-18,12.0,9.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,2020-05-10,2020-05-10,2020-05-10,2020-05-25,Cornwall,3501012.0,45.01462532,-74.73145128
0.0,morriston park nursing home,MORRISTON PARK NURSING HOME,7363 Calfass Road R. R. #2,Puslinch, N0B2J0,Waterloo Wellington,For-Profit,28.0,No,Yes,No,No,31.4,1.0,14.5,0.0,26.9,7.5,2010-08-11,2020-11-05,2017-12-06,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,Puslinch,3523001.0,43.44004921,-80.1276776
1.0,banwell gardens care centre,BANWELL GARDENS CARE CENTRE,3000 Banwell Road,Tecumseh, N8N2M4,Erie St. Clair,For-Profit,142.0,Yes,Yes,Yes,Yes,18.2,2.1,19.8,0.0,16.3,3.4,2010-10-07,2020-10-13,2018-01-30,19.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-13,2020-05-13,2020-05-13,2020-05-26,Windsor,3537039.0,42.31060008,-82.89979807
1.0,bay ridges,BAY RIDGES,900 Sandy Beach Road,Pickering, L1W1Z4,Central East,For-Profit,124.0,No,Yes,Yes,Yes,18.1,3.0,16.4,4.9,18.6,4.9,2010-09-10,2020-09-16,2018-03-29,13.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-08,Pickering,3518001.0,43.82847003,-79.0771309
0.0,baywoods place,BAYWOODS PLACE,330 Main Street East,Hamilton, L8N3T9,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,128.0,No,Yes,Yes,Yes,22.3,1.2,11.0,0.0,10.3,2.6,2010-08-05,2020-11-03,2017-12-07,10.0,9.0,6.0,0.0,0.0,0.0,,,,,,,,Hamilton,3525005.0,43.25176169,-79.85694240000002
0.0,blenheim community village,BLENHEIM COMMUNITY VILLAGE,10 Mary Avenue,Blenheim, N0P1A0,Erie St. Clair,For-Profit,65.0,No,Yes,Yes,Yes,16.4,0.6,16.4,0.0,22.3,11.4,2011-06-21,2020-10-23,2018-05-24,7.0,5.0,2.0,0.0,0.0,0.0,,,,,,,,Chatham-Kent,3536020.0,42.33971663,-81.98799919
1.0,brierwood gardens,BRIERWOOD GARDENS,425 Park Road North,Brantford, N3R7G5,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,79.0,No,Yes,Yes,Yes,14.9,0.7,11.8,3.0,27.5,4.0,2010-11-08,2020-10-21,2018-08-20,10.0,7.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,2020-07-13,2020-07-13,2020-07-13,2020-07-24,Brantford,3529006.0,43.17853986,-80.24747732
0.0,burloak,BURLOAK,5959 New Street,Burlington, L7L6W5,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,144.0,No,Yes,Yes,Yes,15.5,0.8,14.7,1.6,13.4,0.8,2010-12-01,2020-07-15,2017-09-20,5.0,4.0,3.0,0.0,0.0,0.0,,,,,,,,Burlington,3524002.0,43.38147032,-79.73937757
1.0,carlingview manor,CARLINGVIEW MANOR,2330 Carling Avenue,Ottawa, K2B7H1,Champlain,For-Profit,303.0,No,Yes,Yes,Yes,20.0,2.2,22.1,4.3,17.4,1.2,2010-08-25,2020-06-02,2018-08-31,38.0,28.0,8.0,5.0,4.0,1.0,61.0,132.0,88.0,2020-04-24,2020-05-04,2020-05-29,2020-06-23,Ottawa,3506008.0,45.36711344,-75.77672586
1.0,columbia forest,COLUMBIA FOREST,650 Mountain Maple Avenue,Waterloo, N2V2P7,Waterloo Wellington,For-Profit,156.0,No,Yes,Yes,Yes,22.2,0.4,13.9,1.2,13.3,1.7,2010-08-06,2020-10-30,2018-04-24,7.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2020-05-14,2020-05-19,2020-05-14,2020-06-03,Waterloo,3530016.0,43.4649426,-80.59136415
0.0,dover cliffs,DOVER CLIFFS,501 St George Street P.O. BOX 430,Port Dover, N0A1N0,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,70.0,Yes,Yes,Yes,Yes,15.7,0.6,12.0,2.9,26.6,1.2,2010-09-09,2020-06-16,2018-11-13,11.0,5.0,2.0,5.0,2.0,1.0,,,,,,,,Norfolk County,3528052.0,42.78788949,-80.20786437
1.0,eagle terrace,EAGLE TERRACE,329 Eagle Street,Newmarket, L3Y1K3,Central,For-Profit,70.0,No,Yes,Yes,Yes,15.3,0.8,15.6,0.0,5.4,0.6,2011-07-07,2019-06-03,2017-11-27,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2020-04-24,2020-04-24,2020-05-02,2020-05-18,Newmarket,3519048.0,44.04894845,-79.46340434
0.0,elginwood,ELGINWOOD,182 Yorkland Street,Richmond Hill, L4S2M9,Central,For-Profit,124.0,Yes,Yes,Yes,Yes,17.6,3.1,15.0,1.0,14.1,1.9,2010-10-04,2020-02-03,2019-02-26,13.0,10.0,8.0,2.0,2.0,2.0,,,,,,,,Richmond Hill,3519038.0,43.90172983,-79.44169122
1.0,elmwood place,ELMWOOD PLACE,46 Elmwood Place West,London, N6J1J2,South West,For-Profit,90.0,No,Yes,Yes,Yes,17.7,0.8,15.7,4.3,22.7,2.5,2010-04-04,2020-10-09,2017-12-18,10.0,9.0,6.0,3.0,2.0,1.0,0.0,1.0,1.0,2020-04-26,2020-04-26,2020-05-05,2020-05-19,London,3539036.0,42.96948268,-81.26521352
1.0,fenelon court,FENELON COURT,44 Wychwood Crescent,Fenelon Falls, K0M1N0,Central East,For-Profit,67.0,No,Yes,Yes,Yes,23.9,2.2,20.9,1.7,21.4,4.1,2011-10-11,2020-07-31,2018-11-13,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-05-21,2020-06-16,2020-05-21,2020-06-01,Kawartha Lakes,3516010.0,44.52846487,-78.73121905
1.0,forest heights,FOREST HEIGHTS,60 Westheights Drive,Kitchener, N2N2A8,Waterloo Wellington,For-Profit,240.0,Yes,Yes,Yes,Yes,16.5,2.3,18.5,1.6,11.2,9.6,2010-08-30,2020-10-30,2017-09-13,15.0,11.0,7.0,3.0,2.0,2.0,51.0,171.0,69.0,2020-04-24,2020-05-23,2020-06-01,2020-06-30,Kitchener,3530013.0,43.42864339,-80.52997973
0.0,fosterbrooke,FOSTERBROOKE,330 King Street West,Newcastle, L1B1G9,Central East,For-Profit,88.0,Yes,Yes,Yes,Yes,18.0,3.6,15.9,0.0,19.8,0.0,2010-07-01,2020-06-22,2018-06-13,4.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,Toronto,3520005.0,43.64665448,-79.39003029
1.0,garden city manor,GARDEN CITY MANOR,168 Scott Street,St. Catharines, L2N1H2,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,200.0,No,Yes,Yes,Yes,14.2,2.3,20.5,1.7,13.4,7.7,2010-07-06,2020-08-06,2018-05-09,11.0,10.0,5.0,2.0,2.0,0.0,1.0,5.0,1.0,2020-05-12,2020-07-02,2020-06-08,2020-04-24,St. Catharines,3526053.0,43.18091791,-79.2490312
1.0,hallowell house,HALLOWELL HOUSE,13628 Loyalist Parkway,Picton, K0K2T0,South East,For-Profit,97.0,No,Yes,Yes,Yes,15.7,1.6,14.4,0.0,14.8,10.6,2010-09-09,2020-07-21,2018-10-29,11.0,7.0,6.0,3.0,2.0,2.0,0.0,,,,,,2020-04-24,Prince Edward County,3513020.0,43.99421064,-77.1810053
1.0,harold and grace baker centre,HAROLD AND GRACE BAKER CENTRE,1 Northwestern Avenue,Toronto, M6M2J7,Central,Non-Profit,120.0,No,Yes,Yes,Yes,14.4,2.1,9.0,2.6,23.1,4.1,2011-06-20,2020-05-22,2018-09-06,4.0,3.0,2.0,1.0,0.0,0.0,16.0,40.0,19.0,2020-04-24,2020-04-24,2020-04-24,2020-05-27,Toronto,3520005.0,43.69821459,-79.46978092
1.0,heartwood,HEARTWOOD (FKA VERSA-CARE CORNWALL),201-11th Street East,Cornwall, K6H2Y6,Champlain,For-Profit,118.0,No,Yes,Yes,Yes,17.7,3.0,13.8,2.4,21.5,3.3,2010-10-14,2020-07-17,2018-01-09,14.0,12.0,8.0,2.0,2.0,1.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-04-25,Cornwall,3501012.0,45.03336123,-74.73229849
1.0,hillside manor,HILLSIDE MANOR,R. R. #5,Stratford, N5A6S6,South West,For-Profit,90.0,No,Yes,Yes,Yes,16.4,1.4,14.1,3.7,22.0,9.6,2010-08-26,2020-10-19,2017-12-20,8.0,7.0,4.0,0.0,0.0,0.0,0.0,,,,,,2020-04-24,Perth East,3531030.0,43.424534200000004,-81.09831679999998
1.0,humber valley terrace,HUMBER VALLEY TERRACE,95 Humber College Blvd.,Rexdale, M9V5B5,Central West,For-Profit,158.0,No,Yes,Yes,Yes,18.0,3.7,17.2,0.0,10.6,0.3,2010-11-30,2020-06-15,2018-04-10,5.0,2.0,1.0,3.0,2.0,1.0,36.0,71.0,24.0,2020-04-24,2020-05-15,2020-05-26,2020-06-18,Toronto,3520005.0,43.72717599,-79.59650396
0.0,iler lodge,ILER LODGE,111 Iler Avenue,Essex, N8M1T6,Erie St. Clair,For-Profit,104.0,No,Yes,Yes,Yes,15.6,0.8,12.9,0.0,32.2,3.3,2010-08-26,2020-11-10,2018-10-01,23.0,16.0,11.0,1.0,0.0,0.0,,,,,,,,Essex,3537016.0,42.17030086,-82.82364113
1.0,kennedy lodge,KENNEDY LODGE,1400 Kennedy Road,Scarborough, M1P4V6,Central East,For-Profit,289.0,Yes,Yes,Yes,Yes,16.6,2.0,10.2,0.0,4.1,0.9,2011-07-18,2020-02-04,2018-07-03,7.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-05-18,2020-05-18,2020-05-18,2020-05-28,Toronto,3520005.0,43.76265941,-79.28056556
1.0,kilean lodge,KILEAN LODGE,83 Main Street East,Grimsby, L3M1N6,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,50.0,No,Yes,Yes,Yes,13.2,1.1,15.6,2.0,11.5,2.7,2010-10-29,2020-11-01,2017-06-07,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-05-17,2020-05-17,2020-05-19,2020-05-31,Grimsby,3526065.0,43.19121,-79.5554741
0.0,southbridge lakehead,SOUTHBRIDGE LAKEHEAD,135 South Vickers Street,Thunder Bay, P7E1J2,North West,For-Profit,131.0,No,Yes,Yes,Yes,17.2,0.6,12.5,0.0,4.3,3.1,2011-01-05,2020-10-27,2018-04-05,10.0,8.0,4.0,3.0,2.0,1.0,,,,,,,,Thunder Bay,3558004.0,48.38274726,-89.25160776
0.0,longfields manor,LONGFIELDS MANOR,330 Beatrice Drive,Nepean, K2J5A5,Champlain,For-Profit,114.0,No,Yes,Yes,Yes,17.4,2.2,20.1,1.7,13.6,2.4,2011-07-12,2020-11-16,2017-06-19,15.0,10.0,7.0,0.0,0.0,0.0,,,,,,,,Ottawa,3506008.0,45.28026603,-75.72981554
1.0,mackenzie place,MACKENZIE PLACE,52 George Street,Newmarket, L3Y4V3,Central,For-Profit,93.0,No,Yes,Yes,Yes,12.1,2.9,19.1,0.0,16.2,7.7,2011-02-07,2020-05-25,2017-10-26,10.0,8.0,7.0,1.0,1.0,1.0,15.0,66.0,24.0,2020-04-24,2020-05-05,2020-05-14,2020-05-26,Newmarket,3519048.0,44.05748695,-79.47891695
1.0,main street terrace,MAIN STREET TERRACE,77 Main Street,Toronto, M4E2V6,Toronto Central,For-Profit,150.0,Yes,Yes,Yes,Yes,15.6,1.5,8.8,0.0,16.3,7.5,2010-10-05,2020-03-09,2017-12-07,10.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-04-24,2020-04-24,2020-04-24,2020-06-13,Toronto,3520005.0,43.68160949,-79.29859826
0.0,mcgarrell place,MCGARRELL PLACE,355 McGarrell Drive,London, N6G0B1,South West,For-Profit,157.0,No,Yes,Yes,Yes,24.9,2.6,15.6,3.4,18.9,0.6,2011-02-18,2020-10-22,2017-07-20,12.0,11.0,9.0,0.0,0.0,0.0,,,,,,,,London,3539036.0,43.02383798,-81.29614393
1.0,montfort,MONTFORT,705 Montreal Road,Ottawa, K1K0M9,Champlain,For-Profit,128.0,No,Yes,Yes,Yes,17.3,1.2,12.4,3.3,14.6,4.0,2011-03-02,2020-07-02,2017-07-19,26.0,20.0,12.0,0.0,0.0,0.0,30.0,63.0,20.0,2020-04-24,2020-05-07,2020-05-07,2020-06-10,Ottawa,3506008.0,45.44672936,-75.64059562
1.0,northridge,NORTHRIDGE,496 Postridge Drive,Oakville, L6H7A2,Mississauga Halton,For-Profit,133.0,No,Yes,Yes,Yes,16.1,1.9,19.1,2.7,10.7,3.5,2010-11-09,2019-09-25,2017-03-22,6.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,2020-04-24,2020-04-24,2020-04-24,2020-05-06,Oakville,3524001.0,43.48960334,-79.71426817
0.0,oak terrace,OAK TERRACE,291 Mississaga Street West,Orillia, L3V3B9,North Simcoe Muskoka,For-Profit,94.0,No,Yes,Yes,Yes,8.8,2.3,21.4,1.6,8.8,3.1,2010-11-02,2020-07-15,2018-03-21,7.0,5.0,4.0,2.0,2.0,2.0,,,,,,,,Orillia,3543052.0,44.60302415,-79.43126489
0.0,pinecrest manor,PINECREST MANOR,399 Bob Street P.O. BOX 220,Lucknow, N0G2H0,South West,For-Profit,61.0,No,Yes,Yes,Yes,10.8,0.0,19.7,0.4,17.4,3.0,2011-11-01,2020-07-30,2017-10-12,6.0,4.0,3.0,2.0,0.0,0.0,,,,,,,,Huron-Kinloss,3541015.0,43.95579153,-81.51071469
0.0,southbridge pinewood,SOUTHBRIDGE PINEWOOD,2625 Walsh Street East,Thunder Bay, P7E2E5,North West,For-Profit,128.0,No,Yes,Yes,Yes,12.9,2.3,16.1,3.2,21.6,3.8,2011-09-06,2020-01-22,2018-07-25,10.0,7.0,4.0,4.0,3.0,2.0,,,,,,,,Thunder Bay,3558004.0,48.37456045,-89.27416157
1.0,reachview village,REACHVIEW VILLAGE,130 Reach Street,Uxbridge, L9P1L3,Central East,For-Profit,100.0,No,Yes,Yes,Yes,14.1,3.3,21.3,0.0,6.8,1.1,2011-04-20,2020-07-02,2017-05-24,10.0,4.0,2.0,2.0,1.0,0.0,17.0,26.0,10.0,2020-04-24,2020-05-29,2020-05-27,2020-07-09,Uxbridge,3518029.0,44.10408728,-79.11189924
0.0,ridgeview,RIDGEVIEW,385 Highland Road West,Stoney Creek, L8J3X9,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,120.0,No,Yes,Yes,Yes,17.7,1.0,15.4,1.5,8.5,0.6,2010-12-15,2020-10-15,2018-02-01,7.0,6.0,2.0,1.0,1.0,0.0,,,,,,,,Hamilton,3525005.0,43.18766128,-79.80319278
0.0,riverbend place,RIVERBEND PLACE,650 Coronation Blvd.,Cambridge, N1R7S6,Waterloo Wellington,For-Profit,54.0,No,Yes,Yes,Yes,24.0,0.0,19.1,0.0,33.3,3.2,2010-08-24,2020-10-22,2018-01-03,4.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,Cambridge,3530010.0,43.37692539,-80.32575336
1.0,riverside place,RIVERSIDE PLACE,3181 Meadowbrook Lane,Windsor, N8T0A4,Erie St. Clair,For-Profit,96.0,No,Yes,Yes,Yes,13.8,1.3,17.1,0.0,15.0,6.1,2010-08-19,2020-10-06,2017-11-23,11.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-11,2020-05-11,2020-05-11,2020-04-24,Windsor,3537039.0,42.29910898,-82.92755457
0.0,sara vista,SARA VISTA,27 Simcoe Street,Elmvale, L0L1P0,North Simcoe Muskoka,For-Profit,60.0,Yes,Yes,Yes,Yes,6.2,4.1,14.5,1.0,18.9,6.4,2011-08-16,2020-07-30,2017-12-28,5.0,4.0,2.0,0.0,0.0,0.0,,,,,,,,Springwater,3543009.0,44.58237802,-79.86181752
1.0,sherwood court long term care centre,SHERWOOD COURT LONG TERM CARE CENTRE,300 Ravineview Drive,Maple, L6A3P8,Central,For-Profit,96.0,No,Yes,Yes,Yes,9.5,1.7,10.9,1.4,5.0,0.3,2010-09-09,2020-10-05,2017-10-31,16.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,2020-05-08,2020-05-08,2020-05-08,2020-05-20,Vaughan,3519028.0,43.88950162,-79.51877245
0.0,southbridge roseview,SOUTHBRIDGE ROSEVIEW,99 Shuniah Street,Thunder Bay, P7A2Z2,North West,For-Profit,157.0,No,Yes,Yes,Yes,4.4,1.5,18.4,2.9,9.7,1.5,2010-08-11,2020-10-09,2017-05-30,10.0,7.0,3.0,2.0,1.0,1.0,,,,,,,,Thunder Bay,3558004.0,48.45042517,-89.21555166
1.0,stirling heights,STIRLING HEIGHTS,200 Stirling Macgregor Drive,Cambridge, N1S5B7,Waterloo Wellington,For-Profit,110.0,No,Yes,Yes,Yes,19.3,1.1,17.1,0.9,13.5,9.0,2011-02-10,2020-09-24,2017-10-18,11.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-04-28,2020-04-28,2020-04-28,2020-05-07,Cambridge,3530010.0,43.33915669,-80.33371706
1.0,stoneridge manor,STONERIDGE MANOR,256 High Street,Carleton Place, K7C1X1,Champlain,For-Profit,60.0,No,Yes,Yes,Yes,18.5,1.7,10.5,5.2,13.0,11.0,2010-11-01,2020-06-15,2018-11-16,4.0,3.0,2.0,0.0,0.0,0.0,8.0,52.0,13.0,2020-04-24,2020-05-07,2020-04-24,2020-06-17,Carleton Place,3509028.0,45.13580539,-76.15419976
1.0,sumac lodge,SUMAC LODGE,1464 Blackwell Road,Sarnia, N7S5M4,Erie St. Clair,For-Profit,100.0,No,Yes,Yes,Yes,16.6,0.0,14.1,1.3,7.6,1.9,2010-09-08,2020-09-18,2017-10-17,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-04-28,2020-04-28,2020-04-28,2020-05-07,Sarnia,3538030.0,43.01031973,-82.34671616
0.0,summit place,SUMMIT PLACE,850-4Th Street East,Owen Sound, N4K6A3,South West,For-Profit,119.0,No,Yes,Yes,Yes,14.4,0.7,16.3,1.1,14.5,4.6,2010-07-26,2020-10-08,2018-01-07,8.0,8.0,7.0,3.0,3.0,2.0,,,,,,,,Owen Sound,3542059.0,44.55878477,-80.92755656
1.0,telfer place,TELFER PLACE,245 Grand River Street North,Paris, N3L3V8,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,45.0,No,Yes,Yes,Yes,10.5,1.3,16.5,0.0,19.1,12.2,2010-08-30,2020-02-06,2018-08-10,8.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2020-04-27,2020-04-27,2020-04-27,2020-05-13,Brant,3529005.0,43.20739846,-80.38649816
0.0,revera inc. o the meadows long term care centre,THE MEADOWS,12 Tranquility Avenue,Ancaster, L9G5C2,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,128.0,No,Yes,Yes,Yes,19.1,0.3,13.5,1.6,10.4,4.7,2010-09-23,2020-07-28,2018-11-02,5.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,,,43.211202,-80.007111
0.0,the village seniors community,THE VILLAGE SENIORS COMMUNITY,101-10Th Street,Hanover, N4N1M9,South West,For-Profit,70.0,No,Yes,Yes,Yes,9.3,0.8,18.4,0.0,33.3,1.2,2010-12-17,2020-10-21,2017-12-21,8.0,7.0,4.0,4.0,3.0,0.0,,,,,,,,Hanover,3542029.0,44.15073139,-81.03582166
1.0,thorntonview,THORNTONVIEW,186 Thornton Road South,Oshawa, L1J5Y2,Central East,For-Profit,154.0,No,Yes,Yes,Yes,9.2,1.7,17.5,0.8,13.6,3.5,2010-08-18,2020-02-26,2017-05-10,13.0,11.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,2020-05-13,2020-05-13,2020-05-13,2020-05-26,Oshawa,3518013.0,43.8859505,-78.8922213
1.0,trillium court,TRILLIUM COURT,550 Philip Place,Kincardine, N2Z3A6,South West,For-Profit,40.0,No,Yes,Yes,Yes,10.9,2.7,13.8,1.9,33.0,1.7,2011-04-06,2020-10-28,2018-08-13,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2020-07-30,2020-07-30,2020-07-30,,Kincardine,3541024.0,44.18149597,-81.62055194
0.0,village on the ridge,VILLAGE ON THE RIDGE,9 Myrtle Street,Ridgetown, N0P2C0,Erie St. Clair,For-Profit,40.0,No,Yes,Yes,Yes,13.8,0.0,11.5,0.4,18.2,12.2,2011-01-18,2020-11-18,2018-08-13,6.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,Chatham-Kent,3536020.0,42.43530685,-81.88026626
1.0,west oak village,WEST OAK VILLAGE,2370 Third Line,Oakville, L6M4E2,Mississauga Halton,For-Profit,133.0,No,Yes,Yes,Yes,12.6,0.1,12.6,2.2,10.0,1.5,2010-10-07,2020-08-06,2017-07-14,12.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-05-16,2020-05-16,2020-05-16,2020-05-31,Oakville,3524001.0,43.44708343,-79.75633228
1.0,westside,WESTSIDE,1145 Albion Road,Etobicoke, M9V4J7,Central West,For-Profit,242.0,Yes,Yes,Yes,Yes,23.1,3.0,18.6,0.4,4.5,0.3,2010-09-13,2020-05-26,2018-01-09,13.0,10.0,7.0,6.0,4.0,2.0,1.0,1.0,1.0,2020-05-15,2020-05-15,2020-05-22,2020-04-24,Toronto,3520005.0,43.73728579,-79.56777145
1.0,winbourne park,WINBOURNE PARK,1020 Westney Road North,Ajax, L1T4K6,Central East,For-Profit,110.0,Yes,Yes,Yes,Yes,18.2,1.5,11.1,0.0,7.3,1.7,2010-08-24,2020-10-14,2018-10-24,15.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-02,Ajax,3518005.0,43.87711914,-79.0444691
