HCC_CODE,FACILITY_NAME,HLTH_AUTH,OWNERSHIP,STREET_ADDRESS,CITY,POSTAL,PHONE,OPERATOR_NAME,OPEN_DATE,COUNCIL,MEETINGS_HELD,PARKING_COSTS,REGULATION,ACCRED_STATUS,ACCRED_EXPIRY,COMPLAINT_CONTACT,COMPLAINT_PHONE,SPENDING_ACCOUNT,FOOD_SERVICE,FOOD_PREP,FOOD_COST_LASTYR,FOOD_COST_CURRENTYR,LANGUAGES,DCH_NURSE_LASTYR,DCH_ALLIED_LASTYR,DCH_TOTAL_LASTYR,DCH_NURSE_CURRENTYR,DCH_ALLIED_CURRENTYR,DCH_TOTAL_CURRENTYR,FEES_CABLE,FEES_TELE,FEES_INTERNET,FEES_OTHER,BEDS_PRIVATE,BEDS_PUBLIC,BEDS_TOTAL,ROOMS_PRIVATE,ROOMS_SEMI,ROOMS_MULTI,COMPLAINTS,SUB_COMPLAINTS,INCIDENT_OUTBREAK,INCIDENT_ABUSE,INCIDENT_FALL,INCIDENT_POISON,INCIDENT_MEDICATION,INCIDENT_WANDERING,INCIDENT_INJURY,INCIDENT_AGGRESSION,INCIDENT_OUTBREAK_100,INCIDENT_ABUSE_100,INCIDENT_FALL_100,INCIDENT_POISON_100,INCIDENT_MEDICATION_100,INCIDENT_WANDERING_100,INCIDENT_INJURY_100,INCIDENT_AGGRESSION_100,ADVERSE_EVENT,AGE,FEMALE,AGE_85_PLUS,AGE_UNDER_65,STAY_LENGTH,DEPRESSION,ADL_DEPENDENT,CPS_SEVERE,DEMENTIA,ABS_PHYS_ABUSIVE,ISE,ISE_LOW,CMI,THERAPY_PT,THERAPY_RT,THERAPY_OT,MEDS_DEPRESSION,MEDS_ANTIPSYCHOTICS,RESTRAINTS,WEBPAGE,SURVEY_URL,MISSING_SURVEY,CONTRACTED_NURSING,CONTRACTED_CARE_AIDES,CONTRACTED_HOUSEKEEPING,CONTRACTED_PLANT,PER_DIEM_LASTYR,PER_DIEM_CURRENTYR,INSPECTIONS,INFRACTIONS,INFRACTIONS_LICENSING,INFRACTIONS_FACILITY,INFRACTIONS_STAFFING,INFRACTIONS_POLICY,INFRACTIONS_CARE,INFRACTIONS_DISEASE,INFRACTIONS_FOOD,INFRACTIONS_MEDICATION,INFRACTIONS_PROGRAM,INFRACTIONS_REPORTING,INFRACTIONS_RIGHTS,INFRACTIONS_OTHER
91F3C,Northern Haida Gwaii Hospital and Health Centre,Northern Health,HA,2520 Harrison Avenue,Masset,V0T1M0,(250) 626-4700,Northern Health,2008,No Councils,n/a,Yes (no fee),Hospital Act,Accredited,June 2022,Nurse Manager,(250) 626-4726,Yes,Operator,Yes,$18.97,$16.96,English,3.45,0.00,3.45,3.54,0.00,3.54,n/a,n/a,n/a,n/a,0,5,5,4,0,0,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,not applicable,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,https://www.northernhealth.ca/locations/long-term-care/northern-haida-gwaii-hospital-and-health-centre,,Residential care survey results for facilities with fewer than 10 respondents are not accessible.,n/a,n/a,n/a,n/a,n/a,n/a,1,8,0,3,0,0,1,0,1,1,1,1,0,0
99D3D,Oak Bay Lodge,Vancouver Island Health,HA,2251 Cadboro Bay Rd.,Victoria,V8R5H3,(250) 370-6605,Vancouver Island Health,1972,In transition,n/a,Yes (fee charged),Community Care & Assisted Living Act,Accredited,April 2022,Norma Sorenson,(250) 370-6605 ,Yes,Operator,Yes,$7.65,$8.52,"Cantonese, Mandarin, Urdu, Punjabi, Hindi, Tagalog, Dutch, French",2.84,0.22,3.06,2.94,0.22,3.17,No,No,n/a,"Hairdresser, tuckshop, bar",0,235,235,87,74,0,30,8,1,13,42,0,1,14,2,21,0.4,5.5,17.9,0.0,0.4,6.0,0.9,8.9,not applicable,88,67.3%,69.7%,1.1%,730,29.4%,14.3%,19.7%,82.8%,5.8%,3.2,37.0%,0.54,0.4%,1.1%,4.3%,52.8%,35.3%,3.6%,https://www.islandhealth.ca/our-locations/long-term-care-locations/oak-bay-lodge,https://surveybcseniors.org/carehomeresults/oak-bay-lodge-island/,,n/a,n/a,n/a,n/a,n/a,n/a,19,22,0,2,1,6,5,1,1,1,0,5,0,0
9252A,Orchard Haven - South Similkameen Health Centre,Interior Health,HA,700 3rd St,Keremeos,V0X1N0,(250) 499-3030,Interior Health,2000,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,September 2019,Care Coordinator / Manager,(250) 499-3000 / (250) 499-3036,Yes,Operator,Yes,$8.37,$8.92,"English, Punjabi",3.01,0.41,3.42,3.04,0.41,3.45,No,No,No,n/a,0,38,38,38,0,0,0,0,1,1,9,0,0,4,4,1,2.6,2.6,23.7,0.0,0.0,10.5,10.5,2.6,not applicable,82,66.5%,50.2%,4.4%,643,41.7%,30.3%,29.5%,69.7%,6.1%,3.1,43.9%,0.60,12.1%,3.0%,3.8%,50.0%,26.7%,21.4%,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/service.aspx?svcloc=Orchard%20Haven,https://surveybcseniors.org/carehomeresults/orchard-haven-south-similkameen-health-centre-iha/,,No,No,No,No,n/a,n/a,2,11,2,0,2,2,2,0,1,0,1,0,1,0
9A708,Overlander Residential Care,Interior Health,HA,953 Southill Street,Kamloops,V2B7Z9,(250) 554-2323,Interior Health,1976,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Hospital Act,Accredited,September 2019,Manager / Assistant Manager / Resident Care Coordinator,(250) 544-6035,Yes,Operator,Primarily,$8.67,$9.26,"English, Filipino, Hindi, French",2.98,0.25,3.23,3.04,0.38,3.42,No,No,No,n/a,0,183,183,35,14,30,0,0,4,0,17,0,0,5,9,2,2.2,0.0,9.3,0.0,0.0,2.7,4.9,1.1,not applicable,81,68.3%,42.6%,9.0%,726,37.3%,50.5%,36.4%,67.6%,9.6%,2.5,49.9%,0.62,21.7%,44.4%,17.3%,59.9%,37.3%,8.3%,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/service.aspx?svcloc=Overlander,https://surveybcseniors.org/carehomeresults/overlander-iha/,,No,No,No,No,n/a,n/a,0,3,0,1,0,0,2,0,0,0,0,0,0,0
99G47,Oyster Harbour Seniors Community,Vancouver Island Health,PFP,1127 4th Ave,Ladysmith,V9G1A6,(250) 245-3318,Park Place Seniors Living Inc.,2007,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Not Accredited,not applicable,Site Leader / Director of Care,(250) 245-3318x101 / (250) 245-3318x200,Yes,Outside Contractor,Yes,$6.23,$7.01,English,2.96,0.24,3.20,2.96,0.25,3.21,No,No,No,n/a,0,89,89,87,2,0,3,1,0,0,9,0,0,1,0,0,0.0,0.0,10.1,0.0,0.0,1.1,0.0,0.0,not applicable,83,68.2%,51.4%,5.4%,"1,144",17.5%,18.6%,25.7%,70.1%,8.8%,3.1,40.7%,0.55,2.3%,0.3%,0.0%,42.7%,17.0%,0.5%,https://www.parkplaceseniorsliving.com/find-a-location/british-columbia/vancouver-island/oyster-harbour/,https://surveybcseniors.org/carehomeresults/the-lodge-on-4th-island/,,Yes,Yes,Yes,No,$232.63,$237.39,1,3,0,2,0,0,0,0,0,1,0,0,0,0
9AI58,Parkside Care,Northern Health,HA,788 Ospika Boulevard,Prince George,V2M6Y2,(250) 563-1916,Northern Health,1983,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,June 2022,Clinical Coordinator,(250) 645-6425,Yes,Operator,Primarily,$9.72,$9.95,"English, French, Ukrainian, Punjabi, Serbian, Croatian",2.94,0.38,3.31,2.90,0.46,3.36,No,No,No,Drugs not covered elsewhere,0,58,58,58,0,0,1,1,0,0,3,0,0,0,2,0,0.0,0.0,5.2,0.0,0.0,0.0,3.4,0.0,not applicable,83,63.9%,54.2%,6.7%,"1,032",28.3%,31.3%,32.5%,69.9%,2.4%,3.0,36.7%,0.57,0.0%,83.1%,0.0%,49.4%,29.9%,9.8%,https://www.northernhealth.ca/locations/long-term-care/parkside-care,https://surveybcseniors.org/carehomeresults/parkside-nha/,,No,No,No,No,n/a,n/a,1,5,0,2,0,0,1,2,0,0,0,0,0,0
98IEB,Parkview Place,Interior Health,HA,707 3rd Ave,Enderby,V0E1V0,(250) 838-2470,Interior Health,1995,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,September 2019,Program Leader,(250) 838-2478,Yes,Operator,Yes,$6.98,$7.54,"English, French, Russian",2.86,0.36,3.22,2.86,0.38,3.24,No,No,No,n/a,0,31,31,31,0,0,0,0,1,0,0,0,0,0,0,0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not applicable,87,63.1%,69.4%,0.6%,500,26.4%,23.1%,30.6%,68.6%,8.3%,2.5,51.2%,0.58,0.0%,50.4%,0.0%,57.0%,20.5%,9.0%,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/service.aspx?svcloc=Parkview%20Place,https://surveybcseniors.org/carehomeresults/parkview-place-iha/,,No,No,No,No,n/a,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9C47I,Peace Portal Seniors Village,Fraser Health,PFP,15441 - 16th Avenue,Surrey,V4A8T8,(604) 535-2273,Retirement Concepts,1986,"Resident Council, Family Council",Regular Schedule,n/a,Community Care & Assisted Living Act,Accredited,February 2022,n/a,n/a,n/a,Outside Contractor,Yes,$5.60,$5.48,n/a,2.45,0.28,2.73,2.67,0.28,2.95,No,No,No,n/a,57,27,84,67,7,0,0,0,1,0,13,0,0,5,2,0,1.2,0.0,15.5,0.0,0.0,6.0,2.4,0.0,not applicable,87,71.3%,71.3%,0.5%,535,35.5%,25.5%,35.5%,61.7%,8.5%,2.9,47.5%,0.53,3.5%,48.2%,0.0%,46.1%,15.2%,15.8%,https://www.retirementconcepts.com/locations/peace-portal-seniors-village/,https://surveybcseniors.org/carehomeresults/peace-portal-lodge-fha/,,Yes,Yes,Yes,Yes,$232.11,$243.63,4,4,2,0,0,0,0,0,0,0,0,2,0,0
9BDGA,Peace Villa,Northern Health,HA,8407 112 Avenue,Fort St John,V1J0J5,(250) 774-8100,Northern Health,2012,Resident & Family Council (combined),Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,June 2022,Residential Care Manager,(250) 261-7451,Yes,Operator,Yes,$10.90,$11.74,English,3.31,0.28,3.58,3.16,0.28,3.44,Yes,No,Yes,n/a,0,124,124,124,0,0,0,0,0,0,5,0,0,0,3,0,0.0,0.0,4.0,0.0,0.0,0.0,2.4,0.0,not applicable,81,62.8%,41.8%,10.0%,932,7.9%,27.0%,22.7%,58.7%,5.7%,2.8,38.5%,0.57,0.0%,0.5%,0.5%,40.7%,37.2%,19.8%,https://www.northernhealth.ca/locations/long-term-care/peace-villa,https://surveybcseniors.org/carehomeresults/peace-villa-nha/,,n/a,n/a,n/a,n/a,n/a,n/a,4,8,0,0,2,1,0,0,0,2,0,3,0,0
931AA,Piccadilly Seniors Community,Interior Health,PFP,821 10th Avenue SW,Salmon Arm,V1E1T2,(250) 804-1676,Park Place Seniors Living Inc.,2007,Resident & Family Council (combined),Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,May 2022,Administrator,(250) 804-1676x102,Yes,Outside Contractor,Yes,$6.60,$6.65,"English, German, Dutch, Malayan, Hindi, Tamil, Kannada, Finnish, French",2.80,0.35,3.15,2.95,0.35,3.30,No,No,No,n/a,8,51,59,46,7,0,0,0,0,1,9,0,0,0,4,1,0.0,1.7,15.3,0.0,0.0,0.0,6.8,1.7,not applicable,89,58.8%,73.4%,2.4%,574,28.0%,22.9%,33.6%,61.2%,7.0%,3.6,22.4%,0.58,0.0%,0.0%,0.0%,51.4%,20.4%,4.7%,https://www.parkplaceseniorsliving.com/find-a-location/british-columbia/interior/piccadilly/,https://surveybcseniors.org/carehomeresults/piccadilly-care-centre-iha/,,Yes,Yes,Yes,Yes,$207.08,$214.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9BDAH,Pine Acres Home,Interior Health,PNP,1902 Pheasant Lane,Westbank,V4T2H4,(250) 768-7676,Westbank First Nation,1984,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,June 2021,Administrator,(250) 768-7676,Yes,Operator,Yes,$6.27,$6.06,English,2.80,0.35,3.15,2.80,0.35,3.15,No,No,Yes,n/a,23,40,63,33,5,0,0,0,0,2,6,0,0,0,4,0,0.0,3.2,9.5,0.0,0.0,0.0,6.3,0.0,not applicable,80,49.2%,35.0%,12.3%,725,17.2%,18.5%,25.6%,73.1%,5.0%,2.7,42.9%,0.54,1.3%,11.3%,7.1%,35.7%,51.7%,4.9%,https://www.wfn.ca/pineacres.htm,https://surveybcseniors.org/carehomeresults/pine-acres-home-iha/,,No,No,No,No,$202.34,$205.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9A9G2,Pine Grove Seniors Community,Interior Health,PFP,313 Mcgowan Street,Kamloops,V2B2N8,(250) 376-5701,Park Place Seniors Living Inc.,1981,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Unknown,not available,Administrator,(250) 376-5701x501,Yes,Outside Contractor,Yes,$6.67,$6.90,"English, Italian, Tagalog, Urdu, Hindi, Punjabi, Mandarin, Cantonese",2.80,0.35,3.15,2.99,0.35,3.34,No,No,No,n/a,0,75,75,14,31,0,1,0,2,0,8,0,0,1,3,1,2.7,0.0,10.7,0.0,0.0,1.3,4.0,1.3,not applicable,87,74.2%,62.8%,2.0%,395,29.1%,37.0%,29.8%,63.3%,7.6%,3.2,38.8%,0.62,11.8%,9.3%,0.0%,50.9%,17.2%,9.1%,https://www.parkplaceseniorsliving.com/find-a-location/british-columbia/interior/pine-grove/,https://surveybcseniors.org/carehomeresults/pine-grove-lodge-iha/,,Yes,Yes,Yes,No,$193.35,$202.60,1,5,0,0,1,1,0,1,0,0,0,2,0,0
9AG59,Pinegrove Place,Vancouver Coastal Health,PNP,11331 Mellis Drive,Richmond,V6X1L8,(604) 278-1296,Mennonite Care Home Society of Richmond,1983,Resident & Family Council (combined),Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,November 2021,Administrator / Director of Care,(604) 278-1296,Yes,Operator,Yes,$6.36,$6.89,"English, Tagalog, Mandarin, Cantonese, Fukienese, Hakka (Chinese), Teo-Swa, Malaysian, German, French, Spanish, Hindi, Punjabi, Tigrinia, Amharic, Shanghainese",2.61,0.28,2.89,2.86,0.29,3.15,No,Yes,Yes,Clothing labelling fee,0,76,76,76,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,not applicable,84,58.6%,57.4%,4.0%,"1,742",24.5%,46.2%,37.4%,72.0%,12.6%,1.8,69.8%,0.59,0.3%,65.4%,0.3%,46.9%,20.1%,9.2%,http://www.pinegroveplace.com/,https://surveybcseniors.org/carehomeresults/pinegrove-place-vcha/,,No,No,No,No,$210.21,$223.72,5,2,0,0,0,0,1,0,0,1,0,0,0,0
9BJG5,Pleasant Valley Manor,Interior Health,HA,3800 Patten Dr.,Armstrong,V0E1B2,(250) 546-4707,Interior Health,1995,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Hospital Act,Accredited,September 2019,Manager / Care Coordinator,(250) 546-4707,Yes,Operator,Yes,$7.65,$7.62,"English, French",2.93,0.31,3.24,2.93,0.31,3.24,No,No,No,n/a,0,82,82,82,0,0,0,0,0,1,9,0,0,1,1,0,0.0,1.2,11.0,0.0,0.0,1.2,1.2,0.0,not applicable,87,64.1%,72.0%,4.0%,601,28.6%,43.2%,23.5%,72.9%,5.1%,3.0,38.1%,0.59,0.9%,71.4%,0.0%,51.2%,25.4%,11.8%,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/service.aspx?svcloc=Pleasant%20Valley%20Manor,https://surveybcseniors.org/carehomeresults/pleasant-valley-manor-iha/,,No,No,No,No,n/a,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9995A,Point Grey Private Hospital,Vancouver Coastal Health,PFP,2423 Cornwall Avenue,Vancouver,V6K1B9,(604) 733-7133,The Care Group,1979,Resident Council,Regular Schedule,Yes (no fee),Hospital Act,Not Accredited,not applicable,Site Leader/Manager,(604) 733-7133,Yes,Outside Contractor,Yes,$7.53,$6.56,"English, Tagalog",2.62,0.13,2.75,2.72,0.13,2.85,No,No,No,"Hairdresser, foot care",5,67,72,31,20,0,0,0,1,0,2,0,0,0,0,1,1.4,0.0,2.8,0.0,0.0,0.0,0.0,1.4,not applicable,86,60.4%,64.3%,0.4%,749,30.5%,29.7%,27.1%,75.1%,12.6%,3.6,29.0%,0.59,3.3%,0.0%,1.1%,55.8%,24.7%,32.7%,http://tcgcare.com/pointgreyprivatehospital,https://surveybcseniors.org/carehomeresults/point-grey-private-hospital-vcha/,,Yes,No,Yes,Yes,$207.08,$211.67,1,2,0,0,0,0,1,0,0,0,0,1,0,0
9A628,Polson Residential Care - Vernon Jubilee Hospital,Interior Health,HA,2101 32nd Street,Vernon,V1T5L2,(250) 558-1200,Interior Health,1980,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Hospital Act,Accredited,September 2019,Manager / Resident Care Coordinator,(250) 558-1318 / (250) 558-1346,Yes,Operator,No,$5.76,$6.40,English,2.95,0.36,3.31,2.94,0.36,3.30,No,No,No,n/a,0,97,97,15,9,16,0,0,2,0,9,0,0,1,6,2,2.1,0.0,9.3,0.0,0.0,1.0,6.2,2.1,not applicable,85,65.7%,55.8%,2.3%,542,43.8%,36.9%,30.8%,73.7%,4.2%,2.3,54.4%,0.61,2.9%,31.0%,2.9%,72.9%,31.0%,14.5%,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/service.aspx?svcloc=Polson,https://surveybcseniors.org/carehomeresults/polson-place-vernon-jubilee-hospital-iha/,,No,No,No,Yes,n/a,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98FA9,Ponderosa Lodge,Interior Health,HA,425 Columbia St,Kamloops,V2C2T4,(250) 374-5671,Interior Health,1979,Family Council,Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,September 2019,Manager,(250) 851-4439,Yes,Outside Contractor,No,$8.67,$9.26,"English, Mandarin, French, Spanish, Croatian, Polish, Tagalog, Indonesian, Punjabi, Portuguese, Russian, Ukrainian",2.84,0.38,3.22,2.84,0.38,3.22,No,No,No,n/a,0,98,98,90,1,0,0,0,2,1,12,0,0,4,4,3,2.0,1.0,12.2,0.0,0.0,4.1,4.1,3.1,not applicable,84,47.9%,48.4%,2.8%,237,22.3%,31.0%,33.2%,71.2%,7.1%,3.1,37.0%,0.58,47.3%,0.0%,35.9%,52.2%,30.5%,0.9%,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/service.aspx?svcloc=Ponderosa%20Lodge,https://surveybcseniors.org/carehomeresults/ponderosa-lodge-iha/,,No,No,No,No,n/a,n/a,1,3,0,0,0,0,3,0,0,0,0,0,0,0
9A667,Poplar Ridge Pavilion - Kootenay Boundary Hospital,Interior Health,HA,1200 Hospital Bench,Trail,V1R4M1,(250) 364-3488,Interior Health,1972,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Hospital Act,Accredited,September 2019,Residential Care Coordinator / Social Worker,(250) 364-3491,Yes,Operator,Primarily,$7.74,$8.36,"English, Italian, Filipino, Portuguese",2.84,0.36,3.20,2.89,0.36,3.25,No,No,No,"hairdresser, foot care",0,49,49,5,14,4,0,0,2,3,0,0,0,0,0,0,4.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,not applicable,87,67.4%,63.2%,4.5%,287,25.4%,58.5%,26.3%,56.1%,3.9%,2.8,49.3%,0.62,20.0%,49.3%,20.5%,67.3%,17.9%,8.8%,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/service.aspx?svcloc=Poplar%20Ridge%20Pavilion,https://surveybcseniors.org/carehomeresults/poplar-ridge-pavilion-kooteney-boundary-hospital-iha/,,No,No,No,No,n/a,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9A5C6,Purdy Pavilion - UBC Hospital,Vancouver Coastal Health,HA,2221 Wesbrook Mall,Vancouver,V6T1Z9,(604) 822-7121,Vancouver Coastal Health,1977,"Resident Council, Family Council",Regular Schedule,Yes (Reduced rate),Hospital Act,Accredited,September 2020,Manager,(604) 822-7289,Yes,Outside Contractor,Yes,$7.92,$8.07,English,3.05,0.31,3.36,3.13,0.30,3.43,No,No,No,n/a,0,199,199,23,0,60,1,0,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,not applicable,81,55.1%,44.3%,9.2%,760,16.1%,45.5%,43.1%,44.7%,5.1%,2.4,55.3%,0.62,34.7%,19.6%,6.9%,47.0%,33.3%,13.6%,https://purdypavilion.weebly.com/,https://surveybcseniors.org/carehomeresults/purdy-pavilion-vcha/,,n/a,n/a,n/a,n/a,n/a,n/a,1,2,0,2,0,0,0,0,0,0,0,0,0,0
92EE0,Qualicum Manor,Vancouver Island Health,PFP,124 Fourth Ave East,Qualicum Beach,V9K1N6,(250) 752-1262,Qualicum Manor Ltd,2005,Resident & Family Council (combined),Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Unknown,not available,Director of Care,(250) 752-1262x4,Yes,Operator,Yes,$5.90,$5.93,"English, Tagalog, French",2.89,0.16,3.05,2.99,0.16,3.15,No,No,Yes,n/a,22,37,59,34,13,0,4,1,0,2,3,0,0,0,2,0,0.0,3.4,5.1,0.0,0.0,0.0,3.4,0.0,not applicable,89,91.3%,75.8%,0.0%,"1,756",23.0%,37.8%,24.4%,83.7%,10.4%,2.1,59.3%,0.58,0.7%,2.2%,0.0%,74.8%,36.9%,7.2%,http://www.qualicummanor.ca/,https://surveybcseniors.org/carehomeresults/qualicum-manor-island/,,No,Yes,No,No,$229.45,$235.33,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9A5GG,Queen's Park Care Centre,Fraser Health,HA,315 McBride Blvd.,New Westminster,V3L5E8,(604) 520-0911,Fraser Health,1977,"Resident Council, Family Council",Regular Schedule,Yes (fee charged),Hospital Act,Unknown,not available,Residential Care Coordinator / Manager,(604) 517-8694 / (604) 517-8612/(604) 517-8682/(604) 517-8670,Yes,Operator,Yes,$7.14,$7.07,"English, Tagalog, Punjabi, Cantonese, Spanish, Romanian, German",3.19,0.34,3.52,3.19,0.34,3.53,No,No,No,n/a,0,148,148,14,2,32,0,0,0,2,4,0,0,0,2,0,0.0,1.4,2.7,0.0,0.0,0.0,1.4,0.0,not applicable,84,64.1%,58.6%,9.6%,548,11.8%,38.7%,22.0%,51.8%,6.0%,2.7,50.3%,0.58,2.5%,20.0%,2.3%,36.7%,13.2%,7.1%,https://www.qphf.org/the-centre/,https://surveybcseniors.org/carehomeresults/queens-park-fha/,,No,No,Yes,No,n/a,n/a,1,6,1,2,0,0,0,2,0,0,0,1,0,0
9A773,R. W. Large Memorial Hospital,Vancouver Coastal Health,HA,88 Waglisla Street,Bella Bella,V0T1Z0,(250) 957-2314,Vancouver Coastal Health,1980,No Councils,n/a,Yes (no fee),Hospital Act,Accredited,September 2020,"Manager, Clinical Services",(250) 957-2314x231,Yes,Operator,Yes,$14.93,$14.91,English,n/a,n/a,n/a,n/a,n/a,n/a,Yes,No,Yes,n/a,0,7,7,7,0,0,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,not applicable,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,http://www.vch.ca/locations-services/result?res_id=141,,Residential care survey results for facilities with fewer than 10 respondents are not accessible.,Yes,No,No,No,n/a,n/a,1,1,0,0,0,0,0,0,0,0,1,0,1,0
9315A,Rainbow Lodge,Northern Health,HA,1000 Liard Drive,Prince George,V2M3Z3,(250) 645-6497,Northern Health,2012,"Resident Council, Family Council",Regular Schedule,Yes (no fee),Community Care & Assisted Living Act,Accredited,June 2022,Clinical Coordinator,(250) 645-6425,Yes,Operator,Yes,$10.37,$10.91,"English, Ukrainian, French, Punjabi",3.16,0.26,3.42,3.10,0.26,3.36,No,No,No,Drugs not covered elsewhere,0,18,18,19,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,not applicable,82,86.0%,43.0%,0.0%,393,17.6%,19.6%,19.6%,82.4%,2.0%,3.4,37.3%,0.50,0.0%,88.2%,0.0%,51.0%,27.5%,18.6%,https://www.northernhealth.ca/locations/long-term-care/rainbow-lodge,https://surveybcseniors.org/carehomeresults/rainbow-care-nha/,,No,No,No,No,n/a,n/a,1,9,1,7,0,0,0,1,0,0,0,0,0,0
9193F,Renfrew Care Centre,Vancouver Coastal Health,PFP,1880 Renfrew Street,Vancouver,V5M3H9,(604) 255-7723,Retirement Concepts,1996,"Resident Council, Family Council",Regular Schedule,No,Community Care & Assisted Living Act,Accredited,February 2022,General Manager,(604) 216-2330,Yes,Outside Contractor,Yes,$6.20,$6.72,"English, French, Cantonese, Mandarin, Spanish, Hindi, Vietnamese, Tagalog, Punjabi, Sinhala",2.58,0.12,2.70,2.69,0.12,2.81,No,No,No,"Hairdressing service, Footcare, Companions services",0,106,106,86,10,0,0,0,1,0,10,0,0,2,3,0,0.9,0.0,9.4,0.0,0.0,1.9,2.8,0.0,not applicable,84,58.8%,56.6%,3.5%,"1,050",15.9%,42.4%,39.4%,74.9%,9.2%,3.1,41.2%,0.57,0.0%,65.0%,0.5%,29.0%,24.7%,6.6%,https://www.retirementconcepts.com/locations/renfrew-care-centre/,https://surveybcseniors.org/carehomeresults/renfrew-care-centre-vcha/,,Yes,Yes,Yes,Yes,$216.48,$224.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9ADH2,Rest Haven Lodge,Vancouver Island Health,PNP,2281 Mills Road,Sidney,V8L2C3,(250) 656-0717,Broadmead Care Society,1982,"Resident Council, Family Council",Regular Schedule,No,Community Care & Assisted Living Act,Accredited,November 2020,Home Manager,(250) 656-0717,Yes,Operator,Yes,$7.60,$7.22,"French, English",2.82,0.22,3.04,2.97,0.36,3.32,No,No,No,Foot care; Hairdressing; Enhanced wheelchair and walker cleaning Program enhancement; One-time clothing labeling fee; Dentist and Dental Hygiene Services on a fee-for-service basis,0,73,73,73,0,0,1,0,0,1,4,0,0,0,0,0,0.0,1.4,5.5,0.0,0.0,0.0,0.0,0.0,not applicable,86,66.8%,65.5%,1.2%,624,47.8%,31.3%,33.0%,79.5%,9.8%,2.6,54.5%,0.61,12.1%,44.8%,0.0%,60.3%,19.5%,3.8%,https://www.broadmeadcare.com/care-programs/rest-haven-lodge,https://surveybcseniors.org/carehomeresults/rest-haven-lodge-island/,,No,No,No,No,$214.31,$226.67,2,1,0,0,0,0,0,0,1,0,0,0,0,0
